#mcc118
#Date	Time	samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-15	15:00:07:801	77	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:07:903	78	1.7459	-0.0021	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-15	15:00:08:005	79	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:08:107	80	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:08:209	81	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:08:311	82	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:08:414	83	1.7511	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:08:516	84	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:08:618	85	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:08:720	86	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:08:822	87	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:08:924	88	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:09:026	89	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:09:127	90	1.7459	-0.0021	1.7387	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:09:229	91	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:09:331	92	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:09:433	93	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:09:536	94	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:09:638	95	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:09:740	96	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:09:842	97	1.7459	-0.0072	1.7387	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:09:944	98	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:10:048	99	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:10:150	100	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:10:252	101	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:10:354	102	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:10:456	103	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:10:558	104	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:10:660	105	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7353	1.7383
2021-07-15	15:00:10:762	106	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:10:864	107	1.7511	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:10:966	108	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:11:068	109	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:170	110	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:272	111	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:374	112	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:476	113	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:11:580	114	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:11:682	115	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:784	116	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:11:886	117	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:11:988	118	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:12:090	119	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:12:192	120	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:12:295	121	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:12:397	122	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:12:499	123	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:12:601	124	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:12:703	125	1.7459	-0.0021	1.7489	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:12:805	126	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:12:907	127	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:009	128	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:13:110	129	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:13:212	130	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:314	131	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:416	132	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:13:518	133	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:620	134	1.7459	-0.0021	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:722	135	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:13:824	136	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:13:926	137	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:14:028	138	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:14:130	139	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:14:232	140	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:14:334	141	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-15	15:00:14:436	142	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:14:538	143	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:14:640	144	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:14:742	145	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:14:844	146	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:14:946	147	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:15:048	148	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:15:150	149	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-15	15:00:15:252	150	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:15:354	151	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:15:456	152	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:15:558	153	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:15:660	154	1.7459	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:15:762	155	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:15:864	156	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:15:966	157	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:16:068	158	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:16:170	159	1.7459	-0.0021	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:16:272	160	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:16:373	161	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:16:475	162	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:16:577	163	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:16:679	164	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:16:781	165	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:16:883	166	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:16:985	167	1.7511	-0.0021	1.7489	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:17:087	168	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:17:189	169	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:17:291	170	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:17:393	171	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:17:495	172	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:17:597	173	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:17:699	174	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:17:801	175	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:17:903	176	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-15	15:00:18:005	177	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-15	15:00:18:107	178	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:209	179	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:18:310	180	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:412	181	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:514	182	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:616	183	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:718	184	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-15	15:00:18:820	185	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:18:922	186	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:19:024	187	1.7511	-0.0021	1.7438	1.7444	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:19:126	188	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:19:228	189	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:19:330	190	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:19:432	191	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:19:534	192	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:19:636	193	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:19:738	194	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:19:840	195	1.7459	-0.0021	1.7438	1.7393	1.7466	1.748	1.7455	1.7383
2021-07-15	15:00:19:943	196	1.7511	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:20:045	197	1.7459	-0.0072	1.7438	1.7393	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:147	198	1.7459	-0.0021	1.7438	1.7393	1.7466	1.7429	1.7404	1.7383
2021-07-15	15:00:20:249	199	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:351	200	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:453	201	1.7511	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-15	15:00:20:555	202	1.7459	-0.0021	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
