Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-13	11:49:04:158	105	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:04:261	106	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:04:365	107	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:04:469	108	1.7511	-10.4488	1.7489	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:04:573	109	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:04:677	110	1.7511	-10.4488	1.7489	1.7393	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:04:781	111	1.7511	-10.4488	1.7438	1.7393	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:04:884	112	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:04:988	113	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:05:092	114	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7383
2021-07-13	11:49:05:196	115	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:05:300	116	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:05:403	117	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:05:507	118	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:05:611	119	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:05:715	120	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:05:819	121	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:05:922	122	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:06:026	123	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:06:130	124	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:06:234	125	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:06:338	126	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:06:441	127	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:06:545	128	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:06:649	129	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:06:752	130	1.7459	-10.4488	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:06:855	131	1.7511	-10.4488	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:06:958	132	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:07:061	133	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:07:165	134	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:07:268	135	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:07:371	136	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:07:474	137	1.7511	-10.4488	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:07:578	138	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:07:681	139	1.7511	-10.4488	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
